IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
60,0.768213,120000.0,92036,118111,65504,195221,238022,19181,16749,15654.0,21336.0,18212.0,0.3587
61,0.779783,122000.0,94978,121720,67546,200419,244858,19763,17214,16191.0,21924.0,18687.0,0.37357
62,0.787431,124000.0,97481,124730,69185,205255,251072,20328,17677,16596.0,22505.0,19157.0,0.37357
63,0.797223,126000.0,100284,128398,71280,210379,257855,20890,18217,17062.0,23083.0,19718.0,0.37357
64,0.804102,128000.0,102754,131356,72895,215093,264016,21450,18667,17467.0,23664.0,20174.0,0.37357
65,0.814014,130000.0,105645,135029,74924,220264,270865,22032,19192,17970.0,24260.0,20717.0,0.37357
66,0.819838,132000.0,108037,137875,76466,224973,276816,22576,19626,18366.0,24824.0,21161.0,0.37357
67,0.828569,134000.0,110841,141469,78510,230087,283536,23138,20089,18872.0,25405.0,21647.0,0.37357
68,0.836137,136000.0,113522,144712,80267,235105,290166,23736,20627,19296.0,26014.0,22191.0,0.37357
69,0.844524,138000.0,116346,148238,82310,240202,296809,24291,21084,19780.0,26583.0,22659.0,0.353
70,0.849489,140000.0,118649,151034,83822,244575,302433,24789,21520,20172.0,27086.0,23104.0,0.353
71,0.852678,142000.0,120873,153780,85334,248863,307908,25286,21897,20546.0,27611.0,23491.0,0.353
72,0.860827,144000.0,123746,157471,87450,254040,314800,25855,22429,21023.0,28195.0,24043.0,0.353
73,0.866254,146000.0,126255,160507,89106,258913,321097,26419,22890,21432.0,28778.0,24528.0,0.353
74,0.874324,148000.0,129176,164216,91164,264100,327983,27008,23421,21939.0,29373.0,25075.0,0.353
75,0.878418,150000.0,131534,167000,92660,268757,333805,27544,23850,22328.0,29929.0,25514.0,0.353
76,0.885304,152000.0,134332,170575,94685,273871,340512,28105,24330,22835.0,30503.0,26005.0,0.353
77,0.891186,154000.0,137003,173769,96407,278916,347220,28721,24860,23245.0,31130.0,26560.0,0.36813
78,0.897732,156000.0,139801,177291,98445,283992,353823,29271,25312,23725.0,31699.0,27024.0,0.36813
79,0.902977,158000.0,142420,180376,100089,288924,360237,29842,25788,24178.0,32278.0,27521.0,0.36813
80,0.908737,160000.0,145142,183918,102063,293988,366886,30405,26298,24634.0,32864.0,28057.0,0.36813
81,0.914805,162000.0,147937,187367,104006,299059,373494,30963,26762,25147.0,33433.0,28537.0,0.36813
82,0.919095,164000.0,150465,190450,105701,303936,379777,31534,27224,25557.0,34023.0,29001.0,0.36813
83,0.925357,166000.0,153337,194118,107770,309103,386610,32096,27748,26044.0,34603.0,29538.0,0.36813
84,0.927355,168000.0,155519,196682,109124,313460,392021,32606,28150,26401.0,35132.0,29950.0,0.36813
85,0.932601,170000.0,158260,200160,111078,318507,398589,33153,28605,26907.0,35701.0,30423.0,0.36875
86,0.935622,172000.0,160640,203019,112631,323142,404642,33691,29056,27288.0,36268.0,30897.0,0.36875
87,0.941366,174000.0,163505,206693,114731,328283,411418,34261,29564,27759.0,36852.0,31417.0,0.36875
88,0.945938,176000.0,166187,209870,116443,333293,417975,34862,30046,28216.0,37459.0,31909.0,0.36875
89,0.950474,178000.0,168881,213357,118404,338255,424452,35405,30544,28668.0,38030.0,32422.0,0.36875
90,0.954337,180000.0,171472,216645,120266,343129,430750,35922,30989,29138.0,38582.0,32881.0,0.36875
91,0.959122,182000.0,174246,219971,122069,348267,437565,36565,31500,29575.0,39221.0,33410.0,0.36875
92,0.964527,184000.0,177153,223617,124134,353442,444393,37140,31996,30080.0,39801.0,33913.0,0.36875
93,0.967694,186000.0,179666,226629,125784,358288,450616,37708,32455,30487.0,40387.0,34379.0,0.36846
94,0.9726,188000.0,182518,230337,127900,363450,457471,38278,32998,30963.0,40970.0,34936.0,0.36846
95,0.975709,190000.0,185049,233398,129572,368350,463825,38849,33463,31374.0,41562.0,35426.0,0.36846
96,0.980691,192000.0,187951,237092,131618,373514,470683,39433,33992,31880.0,42159.0,35965.0,0.36846
97,0.983612,194000.0,190474,240106,133264,378363,476916,40002,34449,32293.0,42748.0,36434.0,0.36846
98,0.988145,196000.0,193324,243728,135282,383492,483687,40575,34950,32804.0,43339.0,36948.0,0.36846
99,0.991195,198000.0,195899,246814,136976,388411,490064,41142,35436,33213.0,43912.0,37451.0,0.36846
100,0.99522,200000.0,198681,250332,138968,393481,496680,41700,35885,33707.0,44492.0,37916.0,0.36846
101,0.99817,202000.0,201262,253390,140627,398400,503060,42280,36369,34142.0,45080.0,38415.0,0.36757
102,1.001066,204000.0,203844,256728,142499,403250,509257,42801,36847,34574.0,45624.0,38911.0,0.36757
103,1.005098,206000.0,206671,260194,144455,408368,515948,43361,37327,35095.0,46189.0,39394.0,0.36757
104,1.007828,208000.0,209244,263308,146162,413250,522252,43944,37783,35516.0,46786.0,39859.0,0.36757
105,1.012334,210000.0,212200,267071,148287,418488,529258,44527,38298,36016.0,47385.0,40395.0,0.36757
106,1.015328,212000.0,214854,270270,150035,423497,535824,45131,38787,36456.0,48005.0,40891.0,0.36757
107,1.019637,214000.0,217801,274039,152198,428741,542852,45713,39323,36947.0,48601.0,41446.0,0.36757
108,1.022795,216000.0,220517,277286,153949,433793,549533,46317,39805,37405.0,49227.0,41939.0,0.36757
109,1.026433,218000.0,223350,280997,156053,438941,556366,46889,40345,37876.0,49812.0,42501.0,0.37104
110,1.02945,220000.0,226061,284208,157831,443993,563034,47495,40826,38326.0,50436.0,42987.0,0.37104
111,1.033468,222000.0,229006,287971,159924,449222,569992,48085,41366,38833.0,51031.0,43541.0,0.37104
112,1.035719,224000.0,231572,291033,161600,454117,576329,48662,41831,39253.0,51626.0,44015.0,0.37104
113,1.039348,226000.0,234458,294714,163631,459281,583192,49243,42356,39759.0,52223.0,44562.0,0.37104
114,1.041346,228000.0,236987,297733,165280,464146,589456,49812,42814,40174.0,52812.0,45027.0,0.37104
115,1.044476,230000.0,239784,301309,167315,469256,596165,50377,43283,40680.0,53394.0,45511.0,0.37104
116,1.04775,232000.0,242627,304743,169185,474427,603114,50996,43842,41125.0,54023.0,46077.0,0.37202
117,1.050841,234000.0,245440,308281,171190,479521,609773,51559,44291,41625.0,54606.0,46543.0,0.37202
118,1.051616,236000.0,247720,311014,172681,484113,615450,52088,44742,41995.0,55139.0,46995.0,0.37202
119,1.053754,238000.0,250327,314379,174557,488970,621656,52610,45223,42431.0,55685.0,47490.0,0.37202
120,1.056521,240000.0,253093,317822,176522,494036,628312,53160,45685,42924.0,56246.0,47973.0,0.37202
121,1.05952,242000.0,255926,321315,178422,499213,635234,53790,46223,43376.0,56891.0,48525.0,0.37202
122,1.061459,244000.0,258513,324638,180325,504010,641542,54305,46670,43828.0,57435.0,49000.0,0.37202
123,1.063529,246000.0,261140,327780,182049,509000,648082,54894,47137,44262.0,58049.0,49475.0,0.37202
124,1.066605,248000.0,264024,331414,184052,514158,654917,55473,47650,44771.0,58643.0,50014.0,0.37642
125,1.068693,250000.0,266674,334598,185817,519168,661508,56069,48133,45203.0,59256.0,50503.0,0.37642
126,1.071527,252000.0,269521,338216,187827,524291,668279,56639,48639,45710.0,59841.0,51026.0,0.37642
127,1.073607,254000.0,272187,341434,189595,529316,674895,57238,49123,46145.0,60463.0,51524.0,0.37642
128,1.076167,256000.0,274984,344960,191596,534407,681542,57796,49584,46648.0,61038.0,51995.0,0.37642
129,1.07795,258000.0,277591,348138,193330,539364,688069,58380,50093,47074.0,61634.0,52528.0,0.37642
130,1.080561,260000.0,280420,351722,195396,544466,694773,58941,50580,47544.0,62212.0,53023.0,0.37642
131,1.08294,262000.0,283199,355105,197212,549623,701669,59568,51106,48017.0,62852.0,53563.0,0.37642
132,1.085473,264000.0,286028,358740,199283,554727,708380,60131,51614,48480.0,63432.0,54085.0,0.36993
133,1.087324,266000.0,288686,361907,200994,559723,714930,60732,52101,48933.0,64040.0,54582.0,0.36993
134,1.089548,268000.0,291451,365459,202993,564758,721505,61282,52601,49395.0,64613.0,55097.0,0.36993
135,1.091081,270000.0,294039,368736,204845,569629,727795,61798,53045,49862.0,65164.0,55554.0,0.36993
136,1.092836,272000.0,296693,371988,206611,574619,734298,62402,53534,50286.0,65766.0,56068.0,0.36993
137,1.095599,274000.0,299630,375631,208689,579815,741150,62982,54029,50801.0,66349.0,56560.0,0.36993
138,1.097332,276000.0,302294,378869,210463,584845,747776,63587,54528,51242.0,66972.0,57068.0,0.36993
139,1.099937,278000.0,305207,382571,212579,590032,754682,64162,55044,51732.0,67560.0,57599.0,0.36983
140,1.100436,280000.0,307542,385361,214081,594714,760575,64710,55504,52091.0,68125.0,58064.0,0.36983
141,1.102914,282000.0,310436,389008,216083,599861,767390,65294,56020,52602.0,68724.0,58594.0,0.36983
142,1.104363,284000.0,313048,392172,217826,604879,774012,65879,56495,53027.0,69337.0,59093.0,0.36983
143,1.106205,286000.0,315778,395627,219790,609911,780575,66425,56942,53528.0,69913.0,59556.0,0.36983
144,1.107944,288000.0,318486,398893,221554,615036,787410,67025,57461,53982.0,70532.0,60085.0,0.36983
145,1.110081,290000.0,321316,402523,223635,620156,794157,67589,57958,54446.0,71113.0,60603.0,0.36983
146,1.111826,292000.0,324040,405734,225368,625202,800796,68196,58446,54912.0,71727.0,61102.0,0.36983
147,1.113751,294000.0,326824,409334,227396,630262,807438,68756,58958,55379.0,72309.0,61627.0,0.36812
148,1.11593,296000.0,329691,412735,229278,635453,814395,69365,59461,55871.0,72931.0,62143.0,0.36812
149,1.117748,298000.0,332459,416277,231242,640519,821042,69949,59969,56334.0,73528.0,62671.0,0.36812
150,1.119588,300000.0,335241,419744,233202,645631,827824,70532,60453,56816.0,74124.0,63170.0,0.36812
151,1.121394,302000.0,338020,423198,235099,650738,834591,71121,60972,57275.0,74733.0,63709.0,0.36812
152,1.123249,304000.0,340821,426718,237110,655816,841228,71696,61439,57773.0,75315.0,64190.0,0.36812
153,1.124025,306000.0,343300,429686,238730,660617,847361,72246,61888,58174.0,75885.0,64647.0,0.36812
154,1.126008,308000.0,346153,433351,240829,665765,854168,72814,62418,58650.0,76461.0,65190.0,0.36812
155,1.127577,310000.0,348886,436606,242600,670835,860869,73420,62899,59108.0,77084.0,65681.0,0.37072
156,1.129672,312000.0,351789,440364,244728,676024,867777,74005,63445,59596.0,77682.0,66237.0,0.37072
157,1.129867,314000.0,354105,443033,246141,680559,873548,74544,63867,59969.0,78250.0,66668.0,0.37072
158,1.131639,316000.0,356919,446618,248156,685671,880279,75108,64344,60486.0,78828.0,67163.0,0.37072
159,1.133168,318000.0,359663,449959,249976,690791,887128,75715,64871,60914.0,79462.0,67705.0,0.37072
160,1.134759,320000.0,362433,453447,251962,695843,893710,76269,65324,61406.0,80033.0,68170.0,0.37072
161,1.13555,322000.0,364952,456517,253631,700722,900035,76841,65820,61821.0,80621.0,68683.0,0.37072
162,1.137326,324000.0,367793,460159,255722,705846,906774,77406,66327,62289.0,81201.0,69195.0,0.37197
163,1.138549,326000.0,370461,463332,257434,710852,913312,78005,66810,62738.0,81802.0,69697.0,0.37197
164,1.139928,328000.0,373185,466877,259421,715865,919875,78557,67322,63196.0,82386.0,70223.0,0.37197
165,1.141367,330000.0,375934,470294,261349,720901,926414,79115,67765,63704.0,82960.0,70680.0,0.37197
166,1.142438,332000.0,378567,473474,263091,725919,933029,79699,68249,64134.0,83567.0,71173.0,0.37197
167,1.144216,334000.0,381440,477128,265185,731083,939896,80266,68756,64614.0,84151.0,71707.0,0.37197
168,1.145487,336000.0,384150,480377,266932,736134,946561,80872,69240,65069.0,84775.0,72203.0,0.37197
169,1.147231,338000.0,387025,484096,269048,741311,953436,81450,69785,65552.0,85364.0,72757.0,0.37197
170,1.148095,340000.0,389608,487135,270697,746245,959866,82047,70263,65966.0,85976.0,73241.0,0.3751
171,1.149892,342000.0,392513,490800,272718,751404,966688,82632,70781,66477.0,86574.0,73773.0,0.3751
172,1.150527,344000.0,395026,493811,274367,756258,972926,83200,71243,66887.0,87160.0,74244.0,0.3751
173,1.152078,346000.0,397858,497380,276395,761388,979652,83764,71709,67405.0,87735.0,74724.0,0.3751
174,1.153421,348000.0,400624,500762,278231,766524,986555,84374,72254,67836.0,88367.0,75285.0,0.3751
175,1.154703,350000.0,403374,504235,280212,771566,993126,84926,72697,68326.0,88941.0,75744.0,0.3751
176,1.155868,352000.0,406088,507540,282010,776647,999877,85538,73219,68782.0,89571.0,76276.0,0.3751
177,1.157203,354000.0,408867,511092,284056,781711,1006486,86093,73716,69235.0,90139.0,76783.0,0.3751
178,1.158569,356000.0,411662,514441,285857,786854,1013353,86719,74220,69715.0,90781.0,77296.0,0.37398
179,1.159933,358000.0,414462,518037,287909,791926,1020008,87278,74734,70177.0,91352.0,77819.0,0.37398
180,1.160927,360000.0,417134,521236,289662,796895,1026470,87854,75207,70642.0,91941.0,78300.0,0.37398
181,1.162011,362000.0,419843,524701,291587,801911,1033040,88427,75702,71095.0,92533.0,78812.0,0.37398
182,1.163373,364000.0,422657,528215,293589,807003,1039745,88981,76187,71597.0,93105.0,79302.0,0.37398
183,1.163318,366000.0,424959,530933,295072,811579,1045335,89504,76584,71961.0,93632.0,79708.0,0.37398
184,1.164668,368000.0,427777,534596,297166,816701,1052097,90072,77121,72432.0,94210.0,80258.0,0.37398
185,1.165536,370000.0,430422,537747,298904,821711,1058669,90661,77592,72869.0,94819.0,80752.0,0.37398
186,1.167059,372000.0,433314,541445,300945,826884,1065538,91248,78125,73371.0,95424.0,81295.0,0.36523
187,1.167642,374000.0,435861,544474,302601,831758,1071837,91822,78587,73789.0,96017.0,81768.0,0.36523
188,1.168879,376000.0,438656,547988,304592,836849,1078488,92379,79046,74305.0,96588.0,82239.0,0.36523
189,1.17012,378000.0,441457,551389,306431,842019,1085463,93003,79601,74731.0,97237.0,82804.0,0.36523
190,1.171342,380000.0,444256,554913,308433,847102,1092112,93564,80049,75229.0,97819.0,83271.0,0.36523
191,1.17195,382000.0,446826,558037,310144,852039,1098535,94148,80554,75654.0,98416.0,83781.0,0.36523
192,1.173179,384000.0,449636,561669,312216,857127,1105224,94709,81061,76112.0,98994.0,84303.0,0.36523
193,1.174418,386000.0,452455,565006,314019,862271,1112085,95335,81562,76599.0,99630.0,84810.0,0.37749
194,1.175476,388000.0,455209,568550,316036,867313,1118663,95890,82069,77055.0,100200.0,85327.0,0.37749
195,1.17676,390000.0,458055,571962,317894,872517,1125651,96529,82588,77540.0,100848.0,85854.0,0.37749
196,1.177832,392000.0,460823,575521,319900,877555,1132218,97081,83093,78002.0,101420.0,86373.0,0.37749
197,1.17863,394000.0,463488,578821,321750,882506,1138641,97633,83554,78466.0,101990.0,86843.0,0.37749
198,1.179672,396000.0,466252,582245,323627,887598,1145368,98226,84070,78923.0,102597.0,87372.0,0.37749
199,1.180866,398000.0,469081,585799,325658,892697,1152032,98808,84540,79427.0,103184.0,87852.0,0.37749
200,1.18194,400000.0,471867,589230,327519,897852,1158963,99425,85080,79870.0,103829.0,88408.0,0.37749
201,1.183286,402000.0,474766,592868,329584,903014,1165758,100000,85568,80381.0,104407.0,88901.0,0.36671
202,1.18404,404000.0,477432,596068,331348,908037,1172360,100603,86060,80823.0,105023.0,89401.0,0.36671
203,1.185471,406000.0,480375,599803,333471,913257,1179308,101179,86580,81318.0,105610.0,89934.0,0.36671
204,1.184992,408000.0,482546,602422,334897,917734,1184745,101683,87006,81658.0,106130.0,90365.0,0.36671
205,1.186325,410000.0,485457,606098,336923,922899,1191588,102270,87525,82170.0,106729.0,90899.0,0.36671
206,1.1869,412000.0,488061,609239,338648,927939,1198249,102853,87996,82595.0,107346.0,91400.0,0.36671
207,1.18741,414000.0,490641,612529,340499,932709,1204481,103362,88424,83061.0,107876.0,91842.0,0.36671
208,1.188419,416000.0,493430,615942,342351,937855,1211418,103990,88991,83509.0,108517.0,92422.0,0.36671
209,1.189284,418000.0,496163,619402,344365,942894,1217950,104531,89433,83977.0,109085.0,92877.0,0.36932
210,1.189879,420000.0,498786,622563,346050,947861,1224428,105119,89926,84421.0,109685.0,93377.0,0.36932
211,1.190788,422000.0,501544,626129,348075,952891,1231010,105676,90437,84878.0,110261.0,93899.0,0.36932
212,1.191831,424000.0,504362,629455,349910,958022,1237836,106277,90928,85364.0,110877.0,94397.0,0.36932
213,1.192711,426000.0,507115,633011,351884,963074,1244463,106858,91439,85821.0,111472.0,94924.0,0.36932
214,1.193304,428000.0,509749,636301,353757,967992,1250763,107384,91897,86295.0,112003.0,95388.0,0.36932
215,1.194292,430000.0,512555,639767,355646,973140,1257657,108010,92424,86738.0,112652.0,95929.0,0.36932
216,1.195353,432000.0,515396,643352,357694,978255,1264352,108590,92899,87246.0,113240.0,96415.0,0.38242
217,1.196046,434000.0,518082,646629,359480,983316,1271066,109185,93399,87687.0,113861.0,96926.0,0.38242
218,1.19733,436000.0,521028,650332,361570,988503,1277939,109771,93913,88188.0,114447.0,97450.0,0.38242
219,1.197959,438000.0,523693,653526,363325,993521,1284523,110375,94398,88632.0,115067.0,97943.0,0.38242
220,1.199079,440000.0,526576,657225,365448,998694,1291411,110946,94930,89112.0,115651.0,98487.0,0.38242
221,1.199015,442000.0,528941,660082,366998,1003379,1297286,111482,95375,89491.0,116205.0,98944.0,0.38242
222,1.200167,444000.0,531845,663761,369028,1008542,1304120,112069,95899,90000.0,116803.0,99478.0,0.38242
223,1.200431,446000.0,534358,666767,370682,1013390,1310337,112639,96362,90407.0,117386.0,99947.0,0.38242
224,1.20142,448000.0,537196,670396,372715,1018531,1317143,113204,96848,90924.0,117977.0,100456.0,0.36571
225,1.20101,450000.0,539410,673018,374150,1022955,1322647,113711,97265,91281.0,118488.0,100873.0,0.36571
226,1.201945,452000.0,542229,676631,376209,1028044,1329354,114273,97773,91745.0,119072.0,101394.0,0.36571
227,1.202675,454000.0,544959,679876,377970,1033150,1336146,114886,98260,92214.0,119696.0,101898.0,0.36571
228,1.203202,456000.0,547599,683292,379867,1038055,1342463,115416,98744,92662.0,120251.0,102396.0,0.36571
229,1.203964,458000.0,550349,686720,381807,1043116,1349118,115975,99227,93143.0,120826.0,102888.0,0.36571
230,1.204796,460000.0,553134,690174,383695,1048236,1355932,116582,99750,93595.0,121455.0,103425.0,0.36571
231,1.205635,462000.0,555926,693696,385709,1053308,1362550,117157,100220,94091.0,122037.0,103905.0,0.36571
232,1.20603,464000.0,558515,696824,387422,1058245,1368976,117734,100699,94513.0,122631.0,104394.0,0.376
233,1.207223,466000.0,561477,700604,389548,1063477,1375968,118318,101225,95015.0,123227.0,104933.0,0.376
234,1.207797,468000.0,564155,703822,391312,1068510,1382585,118926,101712,95459.0,123853.0,105428.0,0.376
235,1.208702,470000.0,566990,707468,393400,1073633,1389344,119488,102241,95932.0,124426.0,105970.0,0.376
236,1.209399,472000.0,569731,710727,395178,1078711,1396058,120097,102722,96390.0,125051.0,106459.0,0.376
237,1.210401,474000.0,572619,714449,397273,1083886,1402932,120680,103264,96880.0,125644.0,107010.0,0.376
238,1.21067,476000.0,575163,717505,398951,1088772,1409245,121253,103732,97292.0,126234.0,107488.0,0.376
239,1.211745,478000.0,578092,721193,400983,1093958,1416121,121842,104254,97808.0,126837.0,108022.0,0.376
240,1.212357,480000.0,580804,724413,402756,1099042,1422870,122456,104742,98243.0,127476.0,108523.0,0.37001
241,1.213359,482000.0,583706,728097,404812,1104227,1429748,123039,105253,98759.0,128071.0,109044.0,0.37001
242,1.213683,484000.0,586284,731193,406510,1109140,1436103,123605,105735,99172.0,128653.0,109535.0,0.37001
243,1.214566,486000.0,589135,734771,408547,1114269,1442836,124180,106194,99683.0,129242.0,110008.0,0.37001
244,1.2148,488000.0,591673,737857,410224,1119160,1449158,124757,106700,100100.0,129827.0,110521.0,0.37001
245,1.215589,490000.0,594484,741466,412300,1124246,1455846,125316,107197,100560.0,130404.0,111032.0,0.37001
246,1.216149,492000.0,597185,744645,414007,1129251,1462373,125921,107680,101022.0,131011.0,111519.0,0.37001
247,1.216832,494000.0,599949,748220,416030,1134292,1469009,126476,108192,101483.0,131590.0,112048.0,0.36725
248,1.217131,496000.0,602526,751419,417820,1139174,1475257,127002,108639,101942.0,132126.0,112514.0,0.36725
249,1.217846,498000.0,605311,754868,419708,1144292,1482072,127609,109162,102394.0,132756.0,113051.0,0.36725
250,1.218558,500000.0,608097,758413,421726,1149372,1488730,128180,109634,102891.0,133339.0,113534.0,0.36725
251,1.219046,502000.0,610775,761607,423478,1154395,1495323,128776,110124,103332.0,133948.0,114031.0,0.36725
252,1.219913,504000.0,613644,765281,425579,1159571,1502227,129344,110633,103813.0,134536.0,114557.0,0.36725
253,1.22042,506000.0,616335,768494,427314,1164599,1508846,129944,111112,104262.0,135156.0,115046.0,0.36725
254,1.221262,508000.0,619198,772220,429434,1169771,1515707,130520,111661,104738.0,135741.0,115607.0,0.36725
255,1.22151,510000.0,621762,775278,431109,1174656,1522026,131098,112122,105160.0,136337.0,116080.0,0.38057
256,1.22242,512000.0,624665,778928,433129,1179819,1528841,131682,112644,105670.0,136931.0,116607.0,0.38057
257,1.2229,514000.0,627351,782162,434922,1184862,1535487,132281,113131,106108.0,137548.0,117103.0,0.38057
258,1.223714,516000.0,630211,785798,436936,1189987,1542267,132854,113631,106619.0,138132.0,117626.0,0.38057
259,1.224169,518000.0,632889,788981,438685,1195014,1548878,133457,114121,107057.0,138758.0,118116.0,0.38057
260,1.224922,520000.0,635723,792592,440743,1200156,1555638,134025,114598,107569.0,139339.0,118606.0,0.38057
